-5.0 0.000191726714433 0.000191726714433 0.000191726714433 0.000191726714433 0.000191726714433 0.000191726714433
-4.0 0.00020364876116 0.00020364876116 0.00020364876116 0.00020364876116 0.00020364876116 0.00020364876116
-3.0 0.000154125803896 0.000154125803896 0.000154125803896 0.000154125803896 0.000154125803896 0.000154125803896
-2.0 0.000189102150137 0.000189102150137 0.000189102150137 0.000189102150137 0.000189102150137 0.000189102150137
-1.0 0.000109336136735 0.000109336136735 0.000109336136735 0.000109336136735 0.000109336136735 0.000109336136735
0.0 0.000110457600395 0.000110457600395 0.000110457600395 0.000110457600395 0.000110457600395 0.000110457600395
1.0 0.000137462243826 0.000137462243826 0.000137462243826 0.000137462243826 0.000137462243826 0.000137462243826
2.0 0.000115239812693 0.000115239812693 0.000115239812693 0.000115239812693 0.000115239812693 0.000115239812693
3.0 0.000196850977781 0.000196850977781 0.000196850977781 0.000196850977781 0.000196850977781 0.000196850977781
4.0 0.000156081812915 0.000156081812915 0.000156081812915 0.000156081812915 0.000156081812915 0.000156081812915
5.0 0.000172901016806 0.000172901016806 0.000172901016806 0.000172901016806 0.000172901016806 0.000172901016806
6.0 0.000191399710413 0.000191399710413 0.000191399710413 0.000191399710413 0.000191399710413 0.000191399710413
7.0 0.000193242176974 0.000193242176974 0.000193242176974 0.000193242176974 0.000193242176974 0.000193242176974
8.0 0.000240355074702 0.000240355074702 0.000240355074702 0.000240355074702 0.000240355074702 0.000240355074702
9.0 0.000252054172879 0.000252054172879 0.000252054172879 0.000252054172879 0.000252054172879 0.000252054172879
